ID,totalpobl,dens pob,hogares,Desocupado,0 - 14,65 y mayor,Inicial (j,Primario,EGB,Secundario,Polimodal,Superior n,Universita,Post unive,lee_y _esc,NoLee_ni_e,Hacinamien,sin red ag,Sin cloaca,macroz_2,Clasifica,Seccion,X_WGS,Y_WGS,Calidad_Residuo
936,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.9163,-32.88673,
937,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91149,-32.88586,
938,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.9137,-32.88626,
939,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91359,-32.88623,
940,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91355,-32.88623,
941,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91142,-32.88586,
942,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91131,-32.88632,
943,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91228,-32.88828,
944,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91587,-32.88916,
945,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91489,-32.89047,
946,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91196,-32.88983,
947,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91318,-32.89007,
948,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91254,-32.88995,
949,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.9143,-32.89034,
950,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91284,-32.88842,
951,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91404,-32.88871,
954,1039,63.435,242,33,410,16,73,429,105,213,61,14,23,1,864,96,45,39,215,6,4,11,-68.91541,-32.88905,
958,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.9123,-32.88792,
959,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91253,-32.88679,
960,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91125,-32.88668,
961,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.9112,-32.88679,
962,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91176,-32.88744,
963,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91167,-32.88812,
964,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91503,-32.88865,
965,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91565,-32.88767,
966,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91554,-32.88821,
967,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91575,-32.88712,
968,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91513,-32.88814,
969,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91397,-32.88793,
970,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91388,-32.88842,
971,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91465,-32.88694,
972,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.91323,-32.88741,
973,1530,65.351,403,40,511,58,97,653,115,312,102,27,25,2,1254,147,47,3,72,6,4,11,-68.9113,-32.88802,
260,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84488,-32.87597,
261,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84424,-32.87826,
262,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84293,-32.87852,
263,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84217,-32.87867,
264,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84173,-32.87876,
733,846,81.097,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,2,1,6,-68.85383,-32.88112,
734,846,81.097,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,2,1,6,-68.85212,-32.88146,
737,846,81.097,343,18,141,105,30,110,39,173,36,85,292,44,787,26,2,1,7,2,1,6,-68.85536,-32.88084,
851,470,6,119,13,166,36,28,170,57,94,17,18,26,0,387,48,8,2,6,15,6,6,-68.87696,-32.9,
886,1336,16.936,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,5,3,11,-68.90599,-32.89281,
887,1336,16.936,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,5,3,11,-68.90022,-32.89423,
1138,314,104.215,138,8,40,48,8,17,11,68,7,26,140,17,288,10,1,3,1,1,1,2,-68.84434,-32.89426,
1141,479,118.038,244,16,37,113,8,45,7,71,6,46,268,16,460,10,1,1,1,1,1,2,-68.84712,-32.89616,
1143,479,118.038,244,16,37,113,8,45,7,71,6,46,268,16,460,10,1,1,1,1,1,2,-68.84763,-32.89507,
1144,479,118.038,244,16,37,113,8,45,7,71,6,46,268,16,460,10,1,1,1,1,1,2,-68.84719,-32.89513,
1145,479,118.038,244,16,37,113,8,45,7,71,6,46,268,16,460,10,1,1,1,1,1,2,-68.84785,-32.89612,
1300,933,6,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,6,-68.81786,-32.86722,
1301,933,,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,,-68.82135,-32.86697,
1302,933,,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,,-68.82069,-32.86701,
1304,933,,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,4,-68.81882,-32.86713,
1305,933,,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,4,-68.82009,-32.86705,
1306,933,,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,15,6,4,-68.81974,-32.86707,
1355,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84558,-32.87366,
1356,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84661,-32.87758,
1357,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84538,-32.87781,
1358,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84695,-32.87886,
1359,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84677,-32.87819,
1360,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84573,-32.87909,
1361,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84544,-32.87802,
1362,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84555,-32.87842,
1363,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84194,-32.87957,
1364,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84448,-32.87926,
1365,882,54.738,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,2,1,1,-68.84318,-32.87943,
1513,821,6,210,36,230,61,50,285,68,226,73,17,28,1,702,72,10,2,2,15,6,6,-68.86607,-32.86373,
1514,821,,210,36,230,61,50,285,68,226,73,17,28,1,702,72,10,2,2,15,6,,-68.86424,-32.86363,
1515,821,,210,36,230,61,50,285,68,226,73,17,28,1,702,72,10,2,2,15,6,,-68.86527,-32.86369,
1516,821,,210,36,230,61,50,285,68,226,73,17,28,1,702,72,10,2,2,15,6,,-68.86603,-32.86373,
1683,723,,199,8,174,67,34,164,48,157,27,70,177,9,661,40,3,59,120,5,3,10,-68.89021,-32.86517,
1684,723,,199,8,174,67,34,164,48,157,27,70,177,9,661,40,3,59,120,5,3,10,-68.89548,-32.86489,
1685,723,6,199,8,174,67,34,164,48,157,27,70,177,9,661,40,3,59,120,15,6,6,-68.89052,-32.86395,
1686,723,,199,8,174,67,34,164,48,157,27,70,177,9,661,40,3,59,120,15,6,,-68.89036,-32.86457,
1689,668,,196,15,212,35,46,88,49,88,26,73,196,38,562,62,2,38,87,15,6,,-68.88314,-32.86291,
1691,723,,199,8,174,67,34,164,48,157,27,70,177,9,661,40,3,59,120,5,3,10,-68.8934,-32.86449,
1696,668,,196,15,212,35,46,88,49,88,26,73,196,38,562,62,2,38,87,9,2,8,-68.87005,-32.86396,
1825,513,2.317,153,17,158,14,28,93,38,110,23,52,111,19,450,35,7,151,150,13,3,10,-68.92006,-32.87191,
2293,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,15,6,6,-68.8591,-32.86321,
2295,,,,,,,,,,,,,,,,,,,,15,6,,-68.81731,-32.86728,
2301,,,,,,,,,,,,,,,,,,,,15,6,,-68.85898,-32.8632,
2302,,,,,,,,,,,,,,,,,,,,15,6,,-68.85977,-32.86327,
2337,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,2,1,,-68.8331,-32.86662,
2338,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,2,1,,-68.83311,-32.86665,
2339,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,2,1,,-68.83321,-32.86721,
2340,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,2,1,,-68.8335,-32.86824,
2344,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,15,6,6,-68.83029,-32.86677,
2345,1065,62.725,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,15,6,,-68.83179,-32.86671,
271,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.83851,-32.87701,
272,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.83856,-32.87719,
273,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.8389,-32.87842,
274,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.8376,-32.87849,
275,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.84054,-32.87975,
356,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83692,-32.88118,
357,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83721,-32.88225,
358,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83691,-32.88227,
390,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.84805,-32.88787,
391,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.8468,-32.8881,
392,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.84554,-32.88835,
393,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.84833,-32.88897,
394,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.84709,-32.88922,
395,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,2,1,2,-68.84956,-32.88872,
428,296,106.898,133,4,23,75,5,25,9,62,15,46,114,7,279,8,1,1,0,1,1,2,-68.83911,-32.88955,
429,296,106.898,133,4,23,75,5,25,9,62,15,46,114,7,279,8,1,1,0,1,1,2,-68.83937,-32.89057,
434,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,1,1,2,-68.84435,-32.88857,
469,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.84092,-32.89645,
470,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.84095,-32.89651,
471,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.83984,-32.89652,
489,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.83864,-32.89727,
1016,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83152,-32.8901,
1017,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.8328,-32.89002,
1018,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83055,-32.89016,
1019,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83435,-32.8899,
1020,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,1,1,3,-68.83565,-32.89105,
1021,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,1,1,3,-68.8356,-32.8898,
1022,296,106.898,133,4,23,75,5,25,9,62,15,46,114,7,279,8,1,1,0,1,1,3,-68.83834,-32.89082,
1023,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83084,-32.89134,
1024,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83159,-32.89129,
1025,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83445,-32.89112,
1026,458,32.679,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,2,1,3,-68.83285,-32.89121,
1095,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,2,1,2,-68.84938,-32.88766,
1096,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,2,1,2,-68.84966,-32.88874,
1097,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,2,1,2,-68.84928,-32.88764,
1098,881,81.923,227,8,92,177,16,141,17,200,15,57,348,38,805,41,1,1,0,2,1,2,-68.84928,-32.88767,
1164,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.84073,-32.89571,
1168,521,77.75,153,16,67,106,14,52,7,125,15,58,202,17,482,17,1,1,0,2,1,2,-68.83817,-32.89652,
1277,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.83797,-32.87991,
1278,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.83929,-32.87983,
1279,664,36.211,268,21,104,120,16,103,12,154,30,65,233,8,610,18,2,2,0,2,1,1,-68.83701,-32.87627,
1404,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,1,1,3,-68.83675,-32.88593,
1405,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,1,1,3,-68.83815,-32.88587,
1406,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,1,1,3,-68.83543,-32.88598,
1409,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,1,1,3,-68.83797,-32.88521,
1410,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,2,1,3,-68.83409,-32.88603,
1411,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,2,1,3,-68.83262,-32.88608,
1412,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,2,1,3,-68.83128,-32.88614,
1413,637,53.91,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,2,1,3,-68.82991,-32.88619,
1438,739,77.229,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,2,1,5,-68.84892,-32.88548,
1439,739,77.229,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,2,1,5,-68.8492,-32.88657,
1442,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.82823,-32.8815,
1445,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.82971,-32.88264,
1446,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83525,-32.88235,
1447,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83392,-32.88242,
1448,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83249,-32.88249,
1449,841,65.093,311,52,125,132,14,121,47,260,16,102,242,6,803,13,1,2,0,2,1,3,-68.83107,-32.88257,
2088,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84257,-32.86588,
2089,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.8425,-32.86588,
2090,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84359,-32.86595,
2094,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84489,-32.87036,
2095,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84438,-32.86843,
2096,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84318,-32.86839,
2097,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84365,-32.87055,
2098,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84355,-32.87056,
2099,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84414,-32.86754,
2100,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84291,-32.86731,
2101,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.844,-32.86702,
2102,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84302,-32.86772,
2103,784,47.352,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,2,1,,-68.84351,-32.87056,
267,703,204.777,313,18,127,88,16,83,26,134,34,112,237,21,651,15,0,29,0,2,1,1,-68.84478,-32.87591,
400,315,108.696,165,7,20,65,0,29,3,75,5,35,150,12,310,2,0,3,0,1,1,2,-68.84737,-32.89031,
401,315,108.696,165,7,20,65,0,29,3,75,5,35,150,12,310,2,0,3,0,1,1,2,-68.84764,-32.89136,
430,305,41.724,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,1,1,3,-68.83681,-32.88743,
431,305,41.724,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,1,1,3,-68.83691,-32.88857,
468,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84226,-32.89638,
483,309,48.146,142,7,23,48,4,21,4,58,8,36,157,11,297,4,0,3,0,2,1,2,-68.84098,-32.89664,
484,309,48.146,142,7,23,48,4,21,4,58,8,36,157,11,297,4,0,3,0,2,1,2,-68.84131,-32.8979,
485,309,48.146,142,7,23,48,4,21,4,58,8,36,157,11,297,4,0,3,0,2,1,2,-68.84139,-32.89822,
486,309,48.146,142,7,23,48,4,21,4,58,8,36,157,11,297,4,0,3,0,2,1,2,-68.84166,-32.89922,
581,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84486,-32.89626,
582,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84359,-32.89632,
989,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83824,-32.892,
990,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83718,-32.89292,
991,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83817,-32.89309,
993,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,2,1,2,-68.83776,-32.89551,
1000,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83685,-32.89484,
1001,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83765,-32.89491,
1002,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83752,-32.89425,
1003,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83683,-32.89504,
1004,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83746,-32.89388,
1005,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83843,-32.89423,
1006,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83818,-32.8931,
1007,585,56.67,166,22,33,117,6,108,9,118,14,64,221,23,523,52,0,2,1,1,1,3,-68.83736,-32.89335,
1054,305,41.724,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,1,1,3,-68.8355,-32.88749,
1055,305,41.724,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,1,1,3,-68.83554,-32.88862,
1134,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84288,-32.89635,
1135,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84203,-32.89546,
1136,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84274,-32.89499,
1137,290,40.48,135,13,21,54,6,18,2,71,7,25,145,6,275,11,0,3,0,1,1,2,-68.84191,-32.89499,
1690,627,,174,9,185,39,32,60,64,85,23,36,248,41,573,27,0,103,1,5,3,10,-68.88841,-32.86552,
1803,498,78.314,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,2,1,6,-68.85768,-32.8804,
1804,498,78.314,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,2,1,6,-68.85875,-32.8802,
1805,498,78.314,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,2,1,6,-68.85652,-32.88062,
2009,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88165,-32.87454,
2010,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88022,-32.87407,
2011,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88022,-32.87276,
2012,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88199,-32.87092,
2013,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88208,-32.87271,
2014,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88221,-32.87155,
2015,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.8822,-32.87162,
2016,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88137,-32.87151,
2017,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88144,-32.87178,
2018,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88101,-32.8716,
2019,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88111,-32.87204,
2020,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88144,-32.87193,
2021,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.8808,-32.87426,
2022,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.8818,-32.87272,
2023,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,7,5,10,-68.88207,-32.87481,
2024,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,5,3,10,-68.88216,-32.87381,
2025,741,97.257,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,6,4,8,-68.88196,-32.87119,
2160,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84425,-32.90194,
2161,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84505,-32.90186,
2162,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84374,-32.90199,
2168,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84596,-32.90365,
2169,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84493,-32.90271,
2170,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84518,-32.90373,
2171,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84591,-32.90366,
2172,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84466,-32.90378,
2174,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84396,-32.90289,
2175,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.84542,-32.90262,
2176,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.8459,-32.90354,
2196,594,71.197,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,6,4,2,-68.8442,-32.90383,
396,710,116.642,226,20,51,139,7,74,15,126,14,60,343,51,681,11,0,1,0,1,1,2,-68.84862,-32.89008,
397,710,116.642,226,20,51,139,7,74,15,126,14,60,343,51,681,11,0,1,0,2,1,2,-68.84956,-32.88876,
398,398,37.544,196,13,32,116,4,41,11,75,15,48,175,17,387,1,0,1,0,1,1,2,-68.84584,-32.88946,
399,398,37.544,196,13,32,116,4,41,11,75,15,48,175,17,387,1,0,1,0,1,1,2,-68.84613,-32.89054,
412,398,37.544,196,13,32,116,4,41,11,75,15,48,175,17,387,1,0,1,0,1,1,2,-68.84271,-32.88792,
