fid,NOMBRE,heatmap_co
7124,MORENO JOSE FEDERICO,25.00438
7125,MORENO JOSE FEDERICO,25.00438
7126,CHACABUCO,30.95851
7127,CHACABUCO,25.00438
7128,CHACABUCO,25.00438
7129,CHACABUCO,25.00438
7130,CHACABUCO,30.95851
7131,CHACABUCO,30.95851
7132,MARTINEZ DE ROZAS JUAN,19.34317
7133,MARTINEZ DE ROZAS JUAN,33.68810
7134,MARTINEZ DE ROZAS JUAN,33.68810
7135,MARTINEZ DE ROZAS JUAN,33.68810
7136,MARTINEZ DE ROZAS JUAN,19.34317
7137,MARTINEZ DE ROZAS JUAN,19.34317
7138,SUIPACHA,32.90165
7139,SUIPACHA,33.68810
7140,SUIPACHA,32.90165
7141,SUIPACHA,32.90165
7142,SUIPACHA,33.68810
7143,SUIPACHA,33.68810
7144,MONTECASEROS,24.66985
7145,MONTECASEROS,20.97278
7146,MONTECASEROS,20.97278
7147,MONTECASEROS,24.66985
7148,MONTECASEROS,20.97278
7149,MONTECASEROS,24.66985
7150,CHACABUCO,24.66985
7151,CHACABUCO,25.00438
7152,CHACABUCO,24.66985
7153,CHACABUCO,25.00438
7154,CHACABUCO,25.00438
7155,CHACABUCO,24.66985
7156,PERU,17.70457
7157,PERU,17.70457
7158,PERU,22.00138
7159,PERU,22.00138
7160,CORTI I PJE O LAS ORQUIDEAS,12.15339
7161,CORTI I PJE O LAS ORQUIDEAS,12.15339
7162,CORTI I PJE O LAS ORQUIDEAS,22.00138
7163,CORTI I PJE O LAS ORQUIDEAS,22.00138
7164,ITUZAINGO,20.39634
7165,ITUZAINGO,22.91879
7166,ITUZAINGO,22.91879
7167,ITUZAINGO,20.39634
7168,ITUZAINGO,22.91879
7169,ITUZAINGO,20.39634
7170,CHACABUCO,22.91879
7171,CHACABUCO,24.66985
7172,CHACABUCO,22.91879
7173,CHACABUCO,22.91879
7174,CHACABUCO,24.66985
7175,CHACABUCO,24.66985
7176,CUYO,4.29711
7177,CUYO,3.41932
7178,CUYO,4.29711
7179,CUYO,4.29711
7180,HUARPES,19.52100
7181,HUARPES,13.53382
7182,HUARPES,19.52100
7183,HUARPES,19.52100
7184,HUARPES,13.53382
7185,HUARPES,13.37079
7186,HUARPES,13.37079
7187,HUARPES,13.37079
7188,DEL VALLE ARISTOBULO,13.37079
7189,DEL VALLE ARISTOBULO,4.98252
7190,DEL VALLE ARISTOBULO,13.37079
7191,DEL VALLE ARISTOBULO,13.37079
7192,VIDELA CASTILLO,25.45938
7193,VIDELA CASTILLO,25.45938
7194,VIDELA CASTILLO,22.27954
7195,VIDELA CASTILLO,22.27954
7196,VIDELA CASTILLO,22.27954
7197,VIDELA CASTILLO,25.45938
7198,CHACABUCO,22.91879
7199,CHACABUCO,22.27954
7200,CHACABUCO,22.27954
7201,CHACABUCO,22.27954
7202,CHACABUCO,22.91879
7203,CHACABUCO,22.91879
7204,PALACIOS PEDRO BENJAMIN,18.66266
7205,PALACIOS PEDRO BENJAMIN,18.66266
7206,PALACIOS PEDRO BENJAMIN,18.66266
7207,PALACIOS PEDRO BENJAMIN,15.70953
7208,PALACIOS PEDRO BENJAMIN,15.70953
7209,PALACIOS PEDRO BENJAMIN,15.70953
7210,CHACABUCO,22.27954
7211,CHACABUCO,15.70953
7212,CHACABUCO,22.27954
7213,CHACABUCO,15.70953
7214,CHACABUCO,15.70953
7215,CHACABUCO,22.27954
7216,VIDELA RICARDO GDOR,17.29200
7217,VIDELA RICARDO GDOR,17.29200
7218,VIDELA RICARDO GDOR,14.74808
7219,VIDELA RICARDO GDOR,14.74808
7220,CHACABUCO,15.70953
7221,CHACABUCO,15.70953
7222,CHACABUCO,15.70953
7223,CHACABUCO,14.74808
7224,CHACABUCO,14.74808
7225,CABILDO DE MENDOZA,3.41932
7226,CABILDO DE MENDOZA,3.39171
7227,CABILDO DE MENDOZA,3.39171
7228,PERU,21.94407
7229,PERU,21.94407
7230,PERU,22.00138
7231,PERU,22.00138
7232,OLASCOAGA LAURENTINO CNEL,19.16354
7233,OLASCOAGA LAURENTINO CNEL,19.16354
7234,OLASCOAGA LAURENTINO CNEL,27.29204
7235,OLASCOAGA LAURENTINO CNEL,19.16354
7236,OLASCOAGA LAURENTINO CNEL,27.29204
7237,OLASCOAGA LAURENTINO CNEL,27.29204
7238,SUIPACHA,27.29204
7239,SUIPACHA,33.68810
7240,SUIPACHA,33.68810
7241,SUIPACHA,33.68810
7242,SUIPACHA,27.29204
7243,SUIPACHA,27.29204
7244,SUIPACHA,23.43834
7245,SUIPACHA,27.29204
7246,SUIPACHA,27.29204
7247,SUIPACHA,23.43834
7248,SUIPACHA,27.29204
7249,PASO DE LOS ANDES,24.34857
7250,PASO DE LOS ANDES,24.34857
7251,PASO DE LOS ANDES,24.34857
7252,PASO DE LOS ANDES,34.03147
7253,PASO DE LOS ANDES,34.03147
7254,PASO DE LOS ANDES,34.03147
7255,DEL VALLE ARISTOBULO,24.34857
7256,DEL VALLE ARISTOBULO,24.34857
7257,DEL VALLE ARISTOBULO,13.37079
7258,DEL VALLE ARISTOBULO,24.34857
7259,DEL VALLE ARISTOBULO,13.37079
7260,DEL VALLE ARISTOBULO,13.37079
7261,CUYO,2.02704
7262,CUYO,3.39171
7263,CUYO,3.39171
7264,CUYO,2.02704
7265,FCGSM,9.87580
7266,FCGSM,9.87580
7267,FCGSM,12.15339
7268,FCGSM,12.15339
7269,BENEGAS TIBURCIO,12.43437
7270,BENEGAS TIBURCIO,12.43437
7271,BENEGAS TIBURCIO,17.23270
7272,BENEGAS TIBURCIO,17.23270
7273,BENEGAS TIBURCIO,17.23270
7274,BENEGAS TIBURCIO,12.43437
7275,SUIPACHA,17.23270
7276,SUIPACHA,23.43834
7277,SUIPACHA,17.23270
7278,SUIPACHA,23.43834
7279,SUIPACHA,17.23270
7280,25 DE MAYO,21.07795
7281,25 DE MAYO,15.31477
7282,25 DE MAYO,21.07795
7283,25 DE MAYO,15.31477
7284,25 DE MAYO,21.07795
7285,MAZA JUAN AGUSTIN,21.07795
7286,MAZA JUAN AGUSTIN,21.07795
7287,MAZA JUAN AGUSTIN,21.94407
7288,MAZA JUAN AGUSTIN,21.94407
7289,MAZA JUAN AGUSTIN,21.07795
7290,DEL CASTILLO,0.55586
7291,DEL CASTILLO,0.31898
7292,DEL CASTILLO,0.31898
7293,CUYO,2.02704
7294,CUYO,0.55586
7295,CUYO,0.67356
7296,CUYO,2.02704
7297,PERU,21.00446
7298,PERU,21.94407
7299,PERU,21.00446
7300,PERU,21.94407
7301,CORTI II PJE O LAS PETUNIAS,9.87580
7302,CORTI II PJE O LAS PETUNIAS,21.00446
7303,CORTI II PJE O LAS PETUNIAS,9.87580
7304,CORTI II PJE O LAS PETUNIAS,21.00446
7305,AV ESPAÃƒâ€˜A,7.00144
7306,AV ESPAÃƒâ€˜A,9.55318
7307,AV ESPAÃƒâ€˜A,7.00144
7308,AV ESPAÃƒâ€˜A,7.00144
7309,9 DE JULIO,30.45170
7310,9 DE JULIO,32.29165
7311,9 DE JULIO,30.45170
7312,9 DE JULIO,32.29165
7313,9 DE JULIO,30.45170
7314,MAZA JUAN AGUSTIN,7.00144
7315,MAZA JUAN AGUSTIN,30.45170
7316,MAZA JUAN AGUSTIN,30.45170
7317,MAZA JUAN AGUSTIN,7.00144
7318,MAZA JUAN AGUSTIN,7.00144
7319,MAZA JUAN AGUSTIN,30.45170
7320,GRANADEROS,23.83712
7321,GRANADEROS,32.90165
7322,GRANADEROS,23.83712
7323,GRANADEROS,32.90165
7324,GRANADEROS,32.90165
7325,GRANADEROS,23.83712
7326,DEL VALLE ARISTOBULO,24.34857
7327,DEL VALLE ARISTOBULO,24.34857
7328,DEL VALLE ARISTOBULO,24.34857
7329,DEL VALLE ARISTOBULO,23.83712
7330,DEL VALLE ARISTOBULO,23.83712
7331,DEL VALLE ARISTOBULO,23.83712
7332,CHILE,18.28615
7333,CHILE,7.14788
7334,CHILE,18.28615
7335,CHILE,18.28615
7336,CHILE,7.14788
7337,MAZA JUAN AGUSTIN,18.28615
7338,MAZA JUAN AGUSTIN,21.07795
7339,MAZA JUAN AGUSTIN,21.07795
7340,MAZA JUAN AGUSTIN,18.28615
7341,MAZA JUAN AGUSTIN,21.07795
7342,MAZA JUAN AGUSTIN,18.28615
7343,DE SAN MARTIN JOSE GRAL AV,57.78688
7344,DE SAN MARTIN JOSE GRAL AV,57.78688
7345,DE SAN MARTIN JOSE GRAL AV,57.78688
7346,DE SAN MARTIN JOSE GRAL AV,56.41540
7347,DE SAN MARTIN JOSE GRAL AV,56.41540
7348,MAZA JUAN AGUSTIN,57.78688
7349,MAZA JUAN AGUSTIN,57.78688
7350,MAZA JUAN AGUSTIN,30.45170
7351,MAZA JUAN AGUSTIN,30.45170
7352,MAZA JUAN AGUSTIN,30.45170
7353,MAZA JUAN AGUSTIN,57.78688
7354,DE ESCALADA DE SAN MARTIN R,56.87199
7355,DE ESCALADA DE SAN MARTIN R,59.68011
7356,DE ESCALADA DE SAN MARTIN R,56.87199
7357,DE ESCALADA DE SAN MARTIN R,59.68011
7358,DE ESCALADA DE SAN MARTIN R,56.87199
7359,DE ESCALADA DE SAN MARTIN R,59.68011
7360,FRAY LUIS BELTRAN,57.78688
7361,FRAY LUIS BELTRAN,57.78688
7362,FRAY LUIS BELTRAN,59.68011
7363,FRAY LUIS BELTRAN,59.68011
7364,FRAY LUIS BELTRAN,59.68011
7365,FRAY LUIS BELTRAN,57.78688
7366,LA VIÃƒâ€˜A,19.79469
7367,LA VIÃƒâ€˜A,6.79205
7368,LA VIÃƒâ€˜A,6.79205
7369,LA VIÃƒâ€˜A,19.79469
7370,MAZA JUAN AGUSTIN,18.28615
7371,MAZA JUAN AGUSTIN,19.79469
7372,MAZA JUAN AGUSTIN,19.79469
7373,MAZA JUAN AGUSTIN,18.28615
7374,MAZA JUAN AGUSTIN,18.28615
7375,LA RIOJA,50.62314
7376,LA RIOJA,52.94728
7377,LA RIOJA,50.62314
7378,LA RIOJA,52.94728
7379,LA RIOJA,52.94728
7380,LA RIOJA,50.62314
7381,FRAY LUIS BELTRAN,52.94728
7382,FRAY LUIS BELTRAN,59.68011
7383,FRAY LUIS BELTRAN,52.94728
7384,FRAY LUIS BELTRAN,59.68011
7385,FRAY LUIS BELTRAN,59.68011
7386,FRAY LUIS BELTRAN,52.94728
7387,MITRE BARTOLOME GRAL AV,6.15571
7388,MITRE BARTOLOME GRAL AV,18.98042
7389,MITRE BARTOLOME GRAL AV,6.15571
7390,MITRE BARTOLOME GRAL AV,6.15571
7391,MITRE BARTOLOME GRAL AV,18.98042
7392,MITRE BARTOLOME GRAL AV,18.98042
7393,MAZA JUAN AGUSTIN,19.79469
7394,MAZA JUAN AGUSTIN,18.98042
7395,MAZA JUAN AGUSTIN,18.98042
7396,MAZA JUAN AGUSTIN,18.98042
7397,MAZA JUAN AGUSTIN,19.79469
7398,SALTA,31.82336
7399,SALTA,31.82336
7400,SALTA,31.82336
7401,SALTA,30.95851
7402,SALTA,30.95851
7403,SALTA,30.95851
7404,FRAY LUIS BELTRAN,52.94728
7405,FRAY LUIS BELTRAN,31.82336
7406,FRAY LUIS BELTRAN,31.82336
7407,FRAY LUIS BELTRAN,31.82336
7408,FRAY LUIS BELTRAN,52.94728
7409,FRAY LUIS BELTRAN,52.94728
7410,MITRE BARTOLOME GRAL AV,5.77584
7411,MITRE BARTOLOME GRAL AV,18.12428
7412,MITRE BARTOLOME GRAL AV,18.12428
7413,MITRE BARTOLOME GRAL AV,5.77584
7414,MITRE BARTOLOME GRAL AV,18.12428
7415,MAZA JUAN AGUSTIN,18.12428
7416,MAZA JUAN AGUSTIN,18.98042
7417,MAZA JUAN AGUSTIN,18.12428
7418,MAZA JUAN AGUSTIN,18.12428
7419,MAZA JUAN AGUSTIN,18.98042
7420,MAZA JUAN AGUSTIN,18.98042
7421,MARTINEZ DE ROZAS JUAN,25.14402
7422,MARTINEZ DE ROZAS JUAN,25.14402
7423,MARTINEZ DE ROZAS JUAN,25.14402
7424,MARTINEZ DE ROZAS JUAN,33.68810
7425,MARTINEZ DE ROZAS JUAN,33.68810
7426,MARTINEZ DE ROZAS JUAN,33.68810
7427,DEL VALLE ARISTOBULO,23.83712
7428,DEL VALLE ARISTOBULO,25.14402
7429,DEL VALLE ARISTOBULO,25.14402
7430,DEL VALLE ARISTOBULO,25.14402
7431,DEL VALLE ARISTOBULO,23.83712
7432,DEL VALLE ARISTOBULO,23.83712
7433,FCGSM,9.87580
7434,FCGSM,9.87580
7435,FCGSM,6.80143
7436,FCGSM,6.80143
7437,FCGSM,6.80143
7438,SUIPACHA,17.23270
7439,SUIPACHA,17.23270
7440,SUIPACHA,6.80143
7441,SUIPACHA,6.80143
7442,SUIPACHA,17.23270
7443,SUIPACHA,6.80143
7444,MORENO JOSE FEDERICO,25.00438
7445,MORENO JOSE FEDERICO,25.33616
7446,MORENO JOSE FEDERICO,25.00438
7447,MORENO JOSE FEDERICO,25.33616
7448,MORENO JOSE FEDERICO,25.33616
7449,MORENO JOSE FEDERICO,25.00438
7450,FRAY LUIS BELTRAN,31.82336
7451,FRAY LUIS BELTRAN,31.82336
7452,FRAY LUIS BELTRAN,31.82336
7453,FRAY LUIS BELTRAN,25.33616
7454,FRAY LUIS BELTRAN,25.33616
7455,FRAY LUIS BELTRAN,25.33616
7456,HUARPES,9.88135
7457,HUARPES,13.37079
7458,HUARPES,13.37079
7459,HUARPES,13.37079
7460,HUARPES,9.88135
7461,HUARPES,9.88135
7462,VIDELA JUAN DE DIOS,9.88135
7463,VIDELA JUAN DE DIOS,9.88135
7464,VIDELA JUAN DE DIOS,9.88135
7465,MONTECASEROS,24.39255
7466,MONTECASEROS,24.66985
7467,MONTECASEROS,24.66985
7468,MONTECASEROS,24.39255
7469,MONTECASEROS,24.39255
7470,MONTECASEROS,24.66985
7471,FRAY LUIS BELTRAN,24.39255
7472,FRAY LUIS BELTRAN,25.33616
7473,FRAY LUIS BELTRAN,25.33616
7474,FRAY LUIS BELTRAN,25.33616
7475,FRAY LUIS BELTRAN,24.39255
7476,FRAY LUIS BELTRAN,24.39255
7477,ITUZAINGO,18.42834
7478,ITUZAINGO,22.91879
7479,ITUZAINGO,22.91879
7480,ITUZAINGO,18.42834
7481,ITUZAINGO,18.42834
7482,ITUZAINGO,22.91879
7483,FRAY LUIS BELTRAN,18.42834
7484,FRAY LUIS BELTRAN,18.42834
7485,FRAY LUIS BELTRAN,24.39255
7486,FRAY LUIS BELTRAN,24.39255
7487,FRAY LUIS BELTRAN,18.42834
7488,FRAY LUIS BELTRAN,24.39255
7489,PERU,18.01743
7490,PERU,21.00446
7491,PERU,21.00446
7492,PERU,18.01743
7493,PERU,18.01743
7494,PLAZA HILARION CNEL,18.01743
7495,PLAZA HILARION CNEL,18.01743
7496,PLAZA HILARION CNEL,6.80143
7497,PLAZA HILARION CNEL,6.80143
7498,PLAZA HILARION CNEL,6.80143
7499,PLAZA HILARION CNEL,18.01743
7500,PASO DE LOS ANDES,24.34857
7501,PASO DE LOS ANDES,24.34857
7502,PASO DE LOS ANDES,17.09013
7503,PASO DE LOS ANDES,24.34857
7504,PASO DE LOS ANDES,17.09013
7505,PASO DE LOS ANDES,17.09013
7506,VIDELA JUAN DE DIOS,17.09013
7507,VIDELA JUAN DE DIOS,9.88135
7508,VIDELA JUAN DE DIOS,17.09013
7509,VIDELA JUAN DE DIOS,17.09013
7510,VIDELA JUAN DE DIOS,9.88135
7511,VIDELA JUAN DE DIOS,9.88135
7512,OLASCOAGA LAURENTINO CNEL,26.56283
7513,OLASCOAGA LAURENTINO CNEL,26.56283
7514,OLASCOAGA LAURENTINO CNEL,27.29204
7515,OLASCOAGA LAURENTINO CNEL,26.56283
7516,OLASCOAGA LAURENTINO CNEL,27.29204
7517,OLASCOAGA LAURENTINO CNEL,27.29204
7518,DEL VALLE ARISTOBULO,26.56283
7519,DEL VALLE ARISTOBULO,25.14402
7520,DEL VALLE ARISTOBULO,26.56283
7521,DEL VALLE ARISTOBULO,25.14402
7522,DEL VALLE ARISTOBULO,25.14402
7523,DEL VALLE ARISTOBULO,26.56283
7524,CAMINO A PAPAGALLOS,
7525,CAMINO A PAPAGALLOS,
7526,CAMINO A PAPAGALLOS,
7527,VIDELA CASTILLO,22.27954
7528,VIDELA CASTILLO,22.27954
7529,VIDELA CASTILLO,22.27954
7530,VIDELA CASTILLO,12.03289
7531,VIDELA CASTILLO,12.03289
7532,FRAY LUIS BELTRAN,18.42834
7533,FRAY LUIS BELTRAN,18.42834
7534,FRAY LUIS BELTRAN,12.03289
7535,FRAY LUIS BELTRAN,12.03289
7536,FRAY LUIS BELTRAN,18.42834
7537,PALACIOS PEDRO BENJAMIN,15.70953
7538,PALACIOS PEDRO BENJAMIN,15.70953
7539,PALACIOS PEDRO BENJAMIN,15.70953
7540,PALACIOS PEDRO BENJAMIN,7.32067
7541,PALACIOS PEDRO BENJAMIN,7.32067
7542,FRAY LUIS BELTRAN,7.32067
7543,FRAY LUIS BELTRAN,12.03289
7544,FRAY LUIS BELTRAN,12.03289
7545,FRAY LUIS BELTRAN,7.32067
7546,VIDELA RICARDO GDOR,14.74808
7547,VIDELA RICARDO GDOR,14.74808
7548,VIDELA RICARDO GDOR,6.75388
7549,VIDELA RICARDO GDOR,6.75388
7550,FRAY LUIS BELTRAN,7.32067
7551,FRAY LUIS BELTRAN,7.32067
7552,FRAY LUIS BELTRAN,6.75388
7553,FRAY LUIS BELTRAN,6.75388
7554,SERU PJE,23.09040
7555,SERU PJE,23.43834
7556,SERU PJE,23.09040
7557,SERU PJE,23.43834
7558,DEL VALLE ARISTOBULO,26.56283
7559,DEL VALLE ARISTOBULO,26.56283
7560,DEL VALLE ARISTOBULO,23.09040
7561,DEL VALLE ARISTOBULO,26.56283
7562,DEL VALLE ARISTOBULO,23.09040
7563,INGENIEROS JOSE,2.75550
7564,INGENIEROS JOSE,2.75550
7565,INGENIEROS JOSE,0.42047
7566,25 DE MAYO,21.07795
7567,25 DE MAYO,21.07795
7568,25 DE MAYO,25.48392
7569,25 DE MAYO,25.48392
7570,25 DE MAYO,21.07795
7571,25 DE MAYO,25.48392
7572,PLAZA HILARION CNEL,18.01743
7573,PLAZA HILARION CNEL,25.48392
7574,PLAZA HILARION CNEL,18.01743
7575,PLAZA HILARION CNEL,25.48392
7576,PLAZA HILARION CNEL,25.48392
7577,PLAZA HILARION CNEL,18.01743
7578,BENEGAS TIBURCIO,17.23270
7579,BENEGAS TIBURCIO,18.33776
7580,BENEGAS TIBURCIO,17.23270
7581,BENEGAS TIBURCIO,18.33776
7582,BENEGAS TIBURCIO,17.23270
7583,DEL VALLE ARISTOBULO,18.33776
7584,DEL VALLE ARISTOBULO,23.09040
7585,DEL VALLE ARISTOBULO,23.09040
7586,DEL VALLE ARISTOBULO,18.33776
7587,VIDELA JUAN DE DIOS,17.09013
7588,VIDELA JUAN DE DIOS,17.09013
7589,VIDELA JUAN DE DIOS,18.55196
7590,VIDELA JUAN DE DIOS,17.09013
7591,VIDELA JUAN DE DIOS,18.55196
7592,LEBENHSON MOISES DR,4.12089
7593,LEBENHSON MOISES DR,4.12089
7594,CHILE,18.28615
7595,CHILE,30.43291
7596,CHILE,30.43291
7597,CHILE,30.43291
7598,CHILE,18.28615
7599,CHILE,18.28615
7600,PLAZA HILARION CNEL,25.48392
7601,PLAZA HILARION CNEL,30.43291
7602,PLAZA HILARION CNEL,30.43291
7603,PLAZA HILARION CNEL,25.48392
7604,PLAZA HILARION CNEL,30.43291
7605,PLAZA HILARION CNEL,25.48392
7606,GRANADEROS,23.83712
7607,GRANADEROS,14.82971
7608,GRANADEROS,14.82971
7609,GRANADEROS,23.83712
7610,GRANADEROS,14.82971
7611,GRANADEROS,23.83712
7612,VIDELA JUAN DE DIOS,14.82971
7613,VIDELA JUAN DE DIOS,18.55196
7614,VIDELA JUAN DE DIOS,14.82971
7615,VIDELA JUAN DE DIOS,18.55196
7616,VIDELA JUAN DE DIOS,14.82971
7617,POSTA DEL RETAMO,4.29711
7618,POSTA DEL RETAMO,4.29711
7619,POSTA DEL RETAMO,4.29711
7620,MITRE BARTOLOME GRAL AV,18.98042
7621,MITRE BARTOLOME GRAL AV,18.98042
7622,MITRE BARTOLOME GRAL AV,30.34886
7623,MITRE BARTOLOME GRAL AV,30.34886
7624,MITRE BARTOLOME GRAL AV,30.34886
7625,MITRE BARTOLOME GRAL AV,18.98042
7626,PLAZA HILARION CNEL,30.43291
7627,PLAZA HILARION CNEL,30.43291
7628,PLAZA HILARION CNEL,30.34886
7629,PLAZA HILARION CNEL,30.43291
7630,PLAZA HILARION CNEL,30.34886
7631,PLAZA HILARION CNEL,30.34886
7632,MITRE BARTOLOME GRAL AV,18.12428
7633,MITRE BARTOLOME GRAL AV,29.45147
7634,MITRE BARTOLOME GRAL AV,18.12428
7635,MITRE BARTOLOME GRAL AV,18.12428
7636,MITRE BARTOLOME GRAL AV,29.45147
7637,MITRE BARTOLOME GRAL AV,29.45147
7638,PLAZA HILARION CNEL,29.45147
7639,PLAZA HILARION CNEL,29.45147
7640,PLAZA HILARION CNEL,30.34886
7641,PLAZA HILARION CNEL,29.45147
7642,PLAZA HILARION CNEL,30.34886
7643,PLAZA HILARION CNEL,30.34886
7644,CAMINO A PAPAGALLOS,
7645,CAMINO A PAPAGALLOS,
7646,CAMINO A PAPAGALLOS,
7647,DE SAN MARTIN JOSE GRAL AV,57.78688
7648,DE SAN MARTIN JOSE GRAL AV,57.78688
7649,DE SAN MARTIN JOSE GRAL AV,54.59201
7650,DE SAN MARTIN JOSE GRAL AV,54.59201
7651,DE SAN MARTIN JOSE GRAL AV,57.78688
7652,DE ESCALADA DE SAN MARTIN R,59.68011
7653,DE ESCALADA DE SAN MARTIN R,55.68193
7654,DE ESCALADA DE SAN MARTIN R,59.68011
7655,DE ESCALADA DE SAN MARTIN R,55.68193
7656,DE ESCALADA DE SAN MARTIN R,59.68011
7657,DE ESCALADA DE SAN MARTIN R,55.68193
7658,ALBERDI JUAN BAUTISTA,54.59201
7659,ALBERDI JUAN BAUTISTA,55.68193
7660,ALBERDI JUAN BAUTISTA,55.68193
7661,ALBERDI JUAN BAUTISTA,54.59201
7662,ALBERDI JUAN BAUTISTA,55.68193
7663,CABILDO DE MENDOZA,3.39171
7664,CABILDO DE MENDOZA,3.39171
7665,PLAZA HILARION CNEL,20.61905
7666,PLAZA HILARION CNEL,29.45147
7667,PLAZA HILARION CNEL,29.45147
7668,PLAZA HILARION CNEL,20.61905
7669,PLAZA HILARION CNEL,29.45147
7670,PLAZA HILARION CNEL,20.44494
7671,PLAZA HILARION CNEL,20.61905
7672,PLAZA HILARION CNEL,20.61905
7673,LA RIOJA,52.94728
7674,LA RIOJA,48.02590
7675,LA RIOJA,52.94728
7676,LA RIOJA,52.94728
7677,LA RIOJA,48.02590
7678,LA RIOJA,47.98265
7679,LA RIOJA,47.98265
7680,LA RIOJA,47.98265
7681,ALBERDI JUAN BAUTISTA,55.68193
7682,ALBERDI JUAN BAUTISTA,47.98265
7683,ALBERDI JUAN BAUTISTA,47.98265
7684,ALBERDI JUAN BAUTISTA,47.98265
7685,ALBERDI JUAN BAUTISTA,55.68193
7686,ALBERDI JUAN BAUTISTA,55.68193
7687,HUELLA,
7688,HUELLA,
7689,MARTINEZ DE ROZAS JUAN,13.52141
7690,MARTINEZ DE ROZAS JUAN,25.14402
7691,MARTINEZ DE ROZAS JUAN,25.14402
7692,MARTINEZ DE ROZAS JUAN,25.14402
7693,MARTINEZ DE ROZAS JUAN,13.52141
7694,MARTINEZ DE ROZAS JUAN,13.52141
7695,VIDELA JUAN DE DIOS,14.82971
7696,VIDELA JUAN DE DIOS,13.52141
7697,VIDELA JUAN DE DIOS,14.82971
7698,VIDELA JUAN DE DIOS,13.52141
7699,VIDELA JUAN DE DIOS,14.82971
7700,VIDELA JUAN DE DIOS,13.52141
7701,LARRALDE,2.02704
7702,LARRALDE,2.02704
7703,AV ESPAÃƒâ€˜A,17.56679
7704,AV ESPAÃƒâ€˜A,17.56679
7705,AV ESPAÃƒâ€˜A,7.00144
7706,AV ESPAÃƒâ€˜A,7.00144
7707,AV ESPAÃƒâ€˜A,17.56679
7708,AV ESPAÃƒâ€˜A,7.00144
7709,PLAZA HILARION CNEL,17.56679
7710,PLAZA HILARION CNEL,20.44494
7711,PLAZA HILARION CNEL,17.56679
7712,PLAZA HILARION CNEL,17.56679
7713,SALTA,31.82336
7714,SALTA,31.82336
7715,SALTA,32.99287
7716,SALTA,31.82336
7717,SALTA,33.05462
7718,SALTA,32.99287
7719,SALTA,33.05462
7720,SALTA,33.05462
7721,ALBERDI JUAN BAUTISTA,47.98265
7722,ALBERDI JUAN BAUTISTA,33.05462
7723,ALBERDI JUAN BAUTISTA,33.05462
7724,ALBERDI JUAN BAUTISTA,47.98265
7725,ALBERDI JUAN BAUTISTA,33.05462
7726,ALBERDI JUAN BAUTISTA,47.98265
7727,9 DE JULIO,30.45170
7728,9 DE JULIO,30.45170
7729,9 DE JULIO,34.51538
7730,9 DE JULIO,34.51538
7731,9 DE JULIO,30.45170
7732,9 DE JULIO,34.51538
7733,PLAZA HILARION CNEL,17.56679
7734,PLAZA HILARION CNEL,17.56679
7735,PLAZA HILARION CNEL,17.56679
7736,PLAZA HILARION CNEL,34.51538
7737,PLAZA HILARION CNEL,34.51538
7738,PLAZA HILARION CNEL,34.51538
7739,MORENO JOSE FEDERICO,28.42968
7740,MORENO JOSE FEDERICO,25.33616
7741,MORENO JOSE FEDERICO,28.42968
7742,MORENO JOSE FEDERICO,25.33616
7743,MORENO JOSE FEDERICO,25.33616
7744,MORENO JOSE FEDERICO,28.42968
7745,ALBERDI JUAN BAUTISTA,33.05462
7746,ALBERDI JUAN BAUTISTA,33.05462
7747,ALBERDI JUAN BAUTISTA,33.05462
7748,ALBERDI JUAN BAUTISTA,28.42968
7749,ALBERDI JUAN BAUTISTA,28.42968
7750,ALBERDI JUAN BAUTISTA,28.42968
7751,DE SAN MARTIN JOSE GRAL AV,54.59201
7752,DE SAN MARTIN JOSE GRAL AV,54.64360
7753,DE SAN MARTIN JOSE GRAL AV,54.64360
7754,DE SAN MARTIN JOSE GRAL AV,54.59201
7755,PLAZA HILARION CNEL,34.51538
7756,PLAZA HILARION CNEL,54.64360
7757,PLAZA HILARION CNEL,34.51538
7758,PLAZA HILARION CNEL,34.51538
7759,PLAZA HILARION CNEL,54.64360
7760,CAMINO A PAPAGALLOS,
7761,CAMINO A PAPAGALLOS,
7762,CAMINO A PAPAGALLOS,
7763,MONTECASEROS,24.39255
7764,MONTECASEROS,24.15163
7765,MONTECASEROS,24.39255
7766,MONTECASEROS,24.15163
7767,MONTECASEROS,24.39255
7768,MONTECASEROS,24.15163
7769,ALBERDI JUAN BAUTISTA,24.15163
7770,ALBERDI JUAN BAUTISTA,28.42968
7771,ALBERDI JUAN BAUTISTA,28.42968
7772,ALBERDI JUAN BAUTISTA,28.42968
7773,ALBERDI JUAN BAUTISTA,24.15163
7774,ALBERDI JUAN BAUTISTA,24.15163
7775,PERU,18.01743
7776,PERU,14.50098
7777,PERU,14.50098
7778,PERU,18.01743
7779,PERU,18.01743
7780,OLASCOAGA LAURENTINO CNEL,20.44988
7781,OLASCOAGA LAURENTINO CNEL,26.56283
7782,OLASCOAGA LAURENTINO CNEL,26.56283
7783,OLASCOAGA LAURENTINO CNEL,26.56283
7784,OLASCOAGA LAURENTINO CNEL,20.44988
7785,OLASCOAGA LAURENTINO CNEL,20.44988
7786,VIDELA JUAN DE DIOS,20.44988
7787,VIDELA JUAN DE DIOS,20.44988
7788,VIDELA JUAN DE DIOS,13.52141
