poblacion,0-14,primario,secundario,polimodal,lee_y _esc,NoLee_ni_e,x,y,ID,clasificacion,punto_tipo
402.0,43.0,60.0,94.0,16.0,375.0,11.0,-68.83505838,-32.89532035,I1833,1,Intersercción
699.0,60.0,194.0,152.0,12.0,656.0,30.0,-68.83470558,-32.89537398,I1834,1,Intersercción
290.0,21.0,18.0,71.0,7.0,275.0,11.0,-68.84202664,-32.89545558,I1835,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.84874928,-32.89548193,I1836,1,Intersercción
585.0,33.0,108.0,118.0,14.0,523.0,52.0,-68.83776206,-32.89551324,I1837,1,Intersercción
699.0,60.0,194.0,152.0,12.0,656.0,30.0,-68.83303802,-32.89550702,I1838,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86248309,-32.89557894,I1839,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86180968,-32.89562328,I1840,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.86073009,-32.89569422,I1841,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.84073296,-32.89570641,I1842,1,Intersercción
567.0,64.0,41.0,95.0,9.0,541.0,9.0,-68.85747019,-32.89574464,I1843,1,Intersercción
564.0,48.0,56.0,101.0,22.0,538.0,13.0,-68.85918023,-32.89576461,I1844,1,Intersercción
402.0,43.0,60.0,94.0,16.0,375.0,11.0,-68.83653254,-32.89573706,I1845,1,Intersercción
699.0,60.0,194.0,152.0,12.0,656.0,30.0,-68.8347262,-32.89577977,I1846,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85175196,-32.89585521,I1847,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.85161302,-32.89585505,I1848,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85353677,-32.8959024,I1849,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.85147395,-32.89592702,I1850,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.8554071,-32.89594065,I1851,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.85146324,-32.89594504,I1852,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.85015920000001,-32.8960066,I1853,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85192268,-32.89602674,I1854,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85468013,-32.89605702,I1855,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85450912,-32.89605682,I1856,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.84890861,-32.89606822,I1857,1,Intersercción
699.0,60.0,194.0,152.0,12.0,656.0,30.0,-68.8348005,-32.89605939,I1858,1,Intersercción
541.0,63.0,60.0,102.0,19.0,504.0,16.0,-68.85167675,-32.89608956,I1859,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8514309,-32.89610731,I1860,1,Intersercción
479.0,37.0,45.0,71.0,6.0,460.0,10.0,-68.84785041,-32.89612103,I1861,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85022307,-32.89615997,I1862,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8502017,-32.89615994,I1863,1,Intersercción
479.0,37.0,45.0,71.0,6.0,460.0,10.0,-68.84712356,-32.89615622,I1864,1,Intersercción
401.0,34.0,58.0,87.0,3.0,379.0,15.0,-68.84623640000001,-32.896191200000004,I1865,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85182884,-32.89622049,I1866,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84890835,-32.8962215,I1867,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85172992,-32.89625193,I1868,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85157762,-32.89625175,I1869,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84811737,-32.89625661,I1870,1,Intersercción
290.0,21.0,18.0,71.0,7.0,275.0,11.0,-68.84485753,-32.89626163,I1871,1,Intersercción
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,-68.83359234,-32.89628321,I1872,1,Intersercción
290.0,21.0,18.0,71.0,7.0,275.0,11.0,-68.84358555,-32.89632316,I1873,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84730495,-32.89633677,I1874,1,Intersercción
290.0,21.0,18.0,71.0,7.0,275.0,11.0,-68.84288009,-32.89634933,I1875,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84490011,-32.89636087,I1876,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84627890000002,-32.89633552,I1877,1,Intersercción
290.0,21.0,18.0,71.0,7.0,275.0,11.0,-68.84226013,-32.89638461,I1878,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84359603,-32.89644039,I1879,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.84092402,-32.89644604,I1880,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84227059,-32.89651086,I1881,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.84094528,-32.89650918,I1882,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.8398444,-32.8965168,I1883,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.83816637,-32.89652365,I1884,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85456162,-32.89663396,I1885,1,Intersercción
309.0,23.0,21.0,58.0,8.0,297.0,4.0,-68.84097709999999,-32.89664448,I1886,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85365297,-32.89673209,I1887,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83679782,-32.89678336,I1888,1,Intersercción
564.0,48.0,56.0,101.0,22.0,538.0,13.0,-68.85936026,-32.89681979,I1889,1,Intersercción
681.0,64.0,112.0,109.0,14.0,615.0,47.0,-68.8632293,-32.89684212,I1890,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85549099,-32.8969326,I1891,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85459318,-32.89694058,I1892,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84781688,-32.8969776,I1893,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84366963,-32.89713478,I1894,1,Intersercción
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,-68.83422113,-32.89724885,I1895,1,Intersercción
521.0,67.0,52.0,125.0,15.0,482.0,17.0,-68.83863528,-32.89727266,I1896,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85017815,-32.89744933,I1897,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84256784,-32.89764736,I1899,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83702059999999,-32.89769436,I1900,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85216545,-32.89786647,I1901,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85121414,-32.89790141,I1902,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85064767,-32.89790073,I1903,1,Intersercción
309.0,23.0,21.0,58.0,8.0,297.0,4.0,-68.84130619,-32.89789824,I1904,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84266343,-32.89799012,I1905,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85558511,-32.8982131,I1906,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85469794,-32.89823913,I1907,1,Intersercción
309.0,23.0,21.0,58.0,8.0,297.0,4.0,-68.84139112,-32.89822296,I1908,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84415935,-32.89823545,I1909,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84413797,-32.89823543,I1910,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84386007,-32.8982441,I1911,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85386422,-32.89826521,I1912,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86100393,-32.89828236,I1913,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86361125,-32.89868198,I1917,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.86422047,-32.89869166,I1918,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83727529,-32.89869556,I1919,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83638785,-32.89886572,I1922,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.86571626,-32.89907198,I1926,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83544696,-32.89903581,I1927,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84775984,-32.89907846,I1929,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84808042,-32.89912393,I1931,1,Intersercción
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,-68.83544678,-32.89913499,I1933,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84433944,-32.8991554,I1936,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84737489,-32.89917717,I1937,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84409353,-32.89920018,I1938,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84407215,-32.89920015,I1939,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84457449,-32.89920979,I1940,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84819782,-32.89922326,I1941,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8429819,-32.89922584,I1942,1,Intersercción
309.0,23.0,21.0,58.0,8.0,297.0,4.0,-68.84165655,-32.89922416,I1943,1,Intersercción
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,-68.83992502,-32.89923098,I1944,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86373859999999,-32.89927723,I1945,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86287283,-32.8992853,I1946,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86235978,-32.89929375,I1947,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.8611092,-32.89931942,I1949,1,Intersercción
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,-68.83996764,-32.89930317,I1950,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85962349,-32.89933579,I1951,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85828742,-32.89935232,I1952,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85698342,-32.89935985,I1953,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85155374,-32.89935353,I1954,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83998894,-32.89934828,I1955,1,Intersercción
697.0,92.0,41.0,111.0,14.0,651.0,24.0,-68.85569009999999,-32.899376399999994,I1956,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85256911,-32.89937276,I1957,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84168837,-32.89935946,I1958,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85404407,-32.89939252,I1959,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85243013,-32.89939063,I1960,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84303502,-32.89940624,I1961,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85155362,-32.89942566,I1962,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85274,-32.8994451,I1963,1,Intersercción
700.0,80.0,52.0,97.0,21.0,658.0,21.0,-68.85269725,-32.89944505,I1964,1,Intersercción
1020.0,192.0,96.0,213.0,49.0,941.0,33.0,-68.83875959999999,-32.89944588,I1965,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84305624,-32.89949644,I1967,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84340895,-32.89949688,I1968,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84405023,-32.89951571,I1969,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8440609,-32.89952474,I1970,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85156412,-32.89954289,I1971,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85082663,-32.899533,I1972,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8473742,-32.89958293,I1973,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84739557,-32.89958296,I1974,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84577102,-32.89953588,I1975,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84814373,-32.8996019,I1976,1,Intersercción
277.0,33.0,27.0,67.0,12.0,267.0,6.0,-68.83749809999999,-32.89959754,I1977,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84779097,-32.89962852,I1978,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84454170000001,-32.89962453,I1979,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84441341,-32.8996424,I1980,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85083708,-32.89967728,I1981,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.85018512,-32.89965847,I1982,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84920176,-32.89967532,I1983,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.86507933,-32.89971149,I1984,1,Intersercción
5.0,0.0,4.0,0.0,0.0,3.0,2.0,-68.86508733,-32.89972503,I1985,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85123249,-32.89971382,I1986,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84851764,-32.89971056,I1987,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84444533,-32.89972359,I1988,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84779077,-32.89974574,I1991,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.8470853,-32.89976292,I1992,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84637987,-32.89976205,I1993,1,Intersercción
1002.0,189.0,229.0,293.0,42.0,917.0,44.0,-68.83589449,-32.8997848,I1994,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85086869,-32.89994782,I1995,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85016316,-32.90000108,I1997,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84320489,-32.90005567,I1998,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.8509109,-32.90027248,I1999,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84043614,-32.90030464,I2000,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85014124,-32.90032566,I2001,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86332006,-32.90037683,I2002,1,Intersercción
264.0,39.0,19.0,66.0,14.0,243.0,13.0,-68.86326662,-32.90037677,I2003,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84461524,-32.90035498,I2004,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86248634,-32.90039395,I2005,1,Intersercción
647.0,70.0,70.0,117.0,12.0,616.0,18.0,-68.86122505,-32.90041961,I2006,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85976072,-32.90042699,I2007,1,Intersercción
672.0,103.0,68.0,110.0,33.0,627.0,22.0,-68.85838189,-32.90043445,I2008,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85705649,-32.90045098,I2009,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85578453,-32.90046755,I2010,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.8541812,-32.90050176,I2011,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84641061,-32.90052852,I2012,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84576925,-32.90055478,I2013,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83905685,-32.90056436,I2014,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84713733,-32.90058351,I2015,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85094242,-32.90059713,I2016,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85267394,-32.90060819,I2017,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85164785,-32.90060698,I2018,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85143408,-32.90060673,I2019,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84335356,-32.90060588,I2020,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85011932,-32.90065024,I2021,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84781048,-32.90071959,I2022,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85421287,-32.90074525,I2023,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85306920000001,-32.90074391,I2024,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84472145,-32.90074284,I2025,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84206,-32.90074852,I2026,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83779517,-32.90080618,I2027,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84406925,-32.90085925,I2028,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85097393,-32.90093079,I2029,1,Intersercción
562.0,106.0,66.0,97.0,22.0,510.0,25.0,-68.84345981,-32.90096669,I2030,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85009738,-32.90098384,I2031,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84854751,-32.90100001,I2032,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83683285,-32.90099428,I2033,1,Intersercción
666.0,106.0,129.0,208.0,20.0,615.0,20.0,-68.83667248,-32.90102113,I2034,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85274793,-32.90111323,I2035,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85171108,-32.90114807,I2036,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83920542,-32.90115966,I2037,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85151850000001,-32.90125604,I2038,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84218738,-32.90124461,I2039,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85101608,-32.90129151,I2040,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85055641,-32.90132703,I2041,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85007538,-32.90135351,I2042,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84930569,-32.9014157,I2043,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84923087,-32.90141561,I2044,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83794372,-32.90140149,I2045,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84080813,-32.901477299999996,I2046,1,Intersercción
340.0,31.0,26.0,63.0,19.0,323.0,8.0,-68.86432304,-32.90152307,I2047,1,Intersercción
340.0,31.0,26.0,63.0,19.0,323.0,8.0,-68.86409856,-32.90153184,I2048,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86259141,-32.90156626,I2049,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.8613515,-32.90158292,I2050,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86000471,-32.90159946,I2051,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.84027353,-32.90157581,I2052,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.85846553,-32.90160674,I2053,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85716151,-32.90161427,I2054,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85587883,-32.90163985,I2055,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84647284,-32.90162866,I2056,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84579941,-32.90165488,I2057,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85428617,-32.90167407,I2058,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85281113,-32.90167235,I2059,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85176363,-32.90168013,I2060,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83936472,-32.90172793,I2061,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84580981,-32.90182621,I2062,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85716109,-32.90187576,I2063,1,Intersercción
594.0,62.0,43.0,98.0,24.0,573.0,9.0,-68.84505085,-32.90186134,I2064,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85431788,-32.90189052,I2065,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85320623,-32.90190725,I2066,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84859942,-32.90190176,I2067,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85725721,-32.90192096,I2068,1,Intersercción
594.0,62.0,43.0,98.0,24.0,573.0,9.0,-68.84424906,-32.9019415,I2069,1,Intersercción
472.0,74.0,63.0,111.0,10.0,442.0,17.0,-68.83808169,-32.90194268,I2070,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84649363,-32.90197132,I2071,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84584159,-32.90198855,I2072,1,Intersercción
594.0,62.0,43.0,98.0,24.0,573.0,9.0,-68.84373592,-32.90198594,I2073,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.8558782,-32.90202758,I2074,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85724626,-32.90208325,I2075,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86014288,-32.90209554,I2076,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86012149999999,-32.90209551,I2077,1,Intersercción
836.0,161.0,227.0,250.0,41.0,771.0,28.0,-68.83721563,-32.90209484,I2078,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86138271,-32.90213299,I2079,1,Intersercción
340.0,31.0,26.0,63.0,19.0,323.0,8.0,-68.86376623,-32.90217167,I2080,1,Intersercción
583.0,76.0,55.0,114.0,22.0,559.0,11.0,-68.86263323,-32.90217043,I2081,1,Intersercción
340.0,31.0,26.0,63.0,19.0,323.0,8.0,-68.86472697,-32.90162898,I2082,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85431739,-32.90218807,I2083,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85283162,-32.90221338,I2084,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85181619,-32.90221218,I2085,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.84788275,-32.90220746,I2086,1,Intersercción
571.0,67.0,78.0,131.0,9.0,539.0,18.0,-68.84246345,-32.9022819,I2087,1,Intersercción
656.0,86.0,66.0,112.0,26.0,620.0,19.0,-68.85325902,-32.90230405,I2089,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85308795,-32.9023309,I2090,1,Intersercción
571.0,67.0,78.0,131.0,9.0,539.0,18.0,-68.83952394,-32.90234128,I2091,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85285275,-32.90236219,I2092,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85283136,-32.90236667,I2093,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85183731,-32.9023655,I2094,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85178921,-32.90236995,I2095,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85170101,-32.90237886,I2096,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85162351,-32.90238328,I2097,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85183727,-32.90239255,I2098,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85114249,-32.90240074,I2099,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84721973,-32.90239601,I2100,1,Intersercción
528.0,87.0,40.0,82.0,18.0,487.0,16.0,-68.85020179,-32.90245371,I2101,1,Intersercción
571.0,67.0,78.0,131.0,9.0,539.0,18.0,-68.84169354,-32.90246127,I2102,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85285252,-32.90250195,I2103,1,Intersercción
631.0,96.0,69.0,115.0,27.0,596.0,14.0,-68.85283114,-32.90250192,I2104,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84651409,-32.90250334,I2105,1,Intersercción
571.0,67.0,78.0,131.0,9.0,539.0,18.0,-68.8382302,-32.90256504,I2108,1,Intersercción
401.0,54.0,44.0,81.0,11.0,383.0,13.0,-68.84585125,-32.90258368,I2109,1,Intersercción
594.0,62.0,43.0,98.0,24.0,573.0,9.0,-68.84542364,-32.90261922,I2110,1,Intersercción
571.0,67.0,78.0,131.0,9.0,539.0,18.0,-68.84056013,-32.90268525,I2115,1,Intersercción
