punto_nombre,punto_numero,punto_tipo,link,poblacion_total,hogares,desocupados,0-14,65_mas,inicial,primario,egb,secundario,polimodal,superior,universitario,post_universitario,lee_y _esc,NoLee_ni_e,hacinamiento,sin_red_agua,sin_cloaca,densidad_comercios,x,y
ACCESO AUTODROMO P4 AV,12901,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.88693358,-32.8983085
ACCESO AUTODROMO P4 AV,12902,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.88674109,-32.89838948
ACCESO AUTODROMO P4 AV,12903,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89347442,-32.8986118
DEL PRADO ESPAÃ‘OL AV,12906,Interseccion,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,4,-68.86361125,-32.89868198
DEL PRADO ESPAÃ‘OL AV,12907,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,3,-68.86422047,-32.89869166
LA RIOJA,12918,Interseccion,500070804,277,108,5,33,58,7,27,13,67,12,18,116,12,267,6,0,0,0,39,-68.83727529,-32.89869556
ACCESO AUTODROMO P4 AV,12920,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89316417,-32.89885499
DIQUE FRIAS,12925,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.8937413,-32.89889155
MONS VERDAGUER,12928,Interseccion,500070804,277,108,5,33,58,7,27,13,67,12,18,116,12,267,6,0,0,0,29,-68.83638785,-32.89886572
THAYS ARQUITECTO CIRCUNV AV,12935,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.87045137,-32.89895074
THAYS ARQUITECTO CIRCUNV AV,12936,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.8704513,-32.89899582
DIQUE FRIAS,12939,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89411514,-32.89909925
DEL PRADO ESPAÃ‘OL AV,12945,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,0,-68.86571626,-32.89907198
SALTA,12955,Interseccion,500070804,277,108,5,33,58,7,27,13,67,12,18,116,12,267,6,0,0,0,18,-68.83544696,-32.89903581
DIQUE FRIAS,12963,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89412582,-32.89910828
MITRE BARTOLOME GRAL AV,12971,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,4,-68.84775984,-32.89907846
ACCESO AUTODROMO P4 AV,12974,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89416853,-32.89914438
PELTIER LUCIANO AV,12980,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,4,-68.84808042,-32.89912393
ACCESO AUTODROMO P4 AV,12989,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89420054,-32.8991895
PALACIOS PEDRO BENJAMIN,12993,Interseccion,500280106,1002,345,36,189,154,36,229,43,293,42,85,198,10,917,44,10,0,3,17,-68.83544678,-32.89913499
ACCESO AUTODROMO P4 AV,13001,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.87931204,-32.89925401
ACCESO AUTODROMO P4 AV,13002,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.87847647,-32.89871641
AV ESPAÃ‘A,13004,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,11,-68.84433944,-32.8991554
MITRE BARTOLOME GRAL AV,13008,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,4,-68.84737489,-32.89917717
PELTIER LUCIANO AV,13011,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,13,-68.84409353,-32.89920018
AV ESPAÃ‘A,13016,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,13,-68.84407215,-32.89920015
PELTIER LUCIANO AV,13023,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,11,-68.84457449,-32.89920979
MITRE BARTOLOME GRAL AV,13028,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,4,-68.84819782,-32.89922326
9 DE JULIO,13035,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,24,-68.8429819,-32.89922584
DE SAN MARTIN JOSE GRAL AV,13046,Interseccion,500070811,309,142,7,23,48,4,21,4,58,8,36,157,11,297,4,0,3,0,34,-68.84165655,-32.89922416
SAN JUAN,13056,Interseccion,500070803,1020,358,41,192,91,30,96,72,213,49,140,342,16,941,33,0,0,1,37,-68.83992502,-32.89923098
DE PUEYRREDON JUAN MARTIN GRAL,13060,Interseccion,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,4,-68.8637386,-32.89927723
DE PUEYRREDON JUAN MARTIN GRAL,13061,Interseccion,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,6,-68.86287283,-32.8992853
JOFRE EMILIO DR,13063,Interseccion,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,7,-68.86235978,-32.89929375
ACCESO AUTODROMO P4 AV,13079,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.89436069,-32.8993339
HUARPES,13083,Interseccion,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,17,-68.8611092,-32.89931942
SAN JUAN,13093,Interseccion,500070803,1020,358,41,192,91,30,96,72,213,49,140,342,16,941,33,0,0,1,36,-68.83996764,-32.89930317
PASO DE LOS ANDES,13098,Interseccion,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,29,-68.85962349,-32.89933579
GRANADEROS,13109,Interseccion,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,20,-68.85828742,-32.89935232
MARTINEZ DE ROZAS JUAN,13121,Interseccion,500070905,697,295,31,92,109,20,41,30,111,14,55,367,29,651,24,1,1,1,14,-68.85698342,-32.89935985
BELGRANO JUAN MANUEL GRAL,13135,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.85155374,-32.89935353
SAN JUAN,13143,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,36,-68.83998894,-32.89934828
OLASCOAGA LAURENTINO CNEL,13146,Interseccion,500070905,697,295,31,92,109,20,41,30,111,14,55,367,29,651,24,1,1,1,15,-68.8556901,-32.8993764
FCGSM,13159,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.85256911,-32.89937276
DE SAN MARTIN JOSE GRAL AV,13165,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,35,-68.84168837,-32.89935946
RODRIGUEZ MARTIN CNEL,13174,Interseccion,500070904,700,282,17,80,121,19,52,19,97,21,56,382,26,658,21,0,0,0,15,-68.85404407,-32.89939252
DE PUEYRREDON JUAN MARTIN GRAL,13185,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.85243013,-32.89939063
PELTIER LUCIANO AV,13190,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,27,-68.84303502,-32.89940624
BELGRANO JUAN MANUEL GRAL,13203,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.85155362,-32.89942566
BELGRANO JUAN MANUEL GRAL,13210,Interseccion,500070904,700,282,17,80,121,19,52,19,97,21,56,382,26,658,21,0,0,0,17,-68.85274,-32.8994451
DE PUEYRREDON JUAN MARTIN GRAL,13221,Interseccion,500070904,700,282,17,80,121,19,52,19,97,21,56,382,26,658,21,0,0,0,17,-68.85269725,-32.89944505
MORON BRUNO AV,13230,Interseccion,500070803,1020,358,41,192,91,30,96,72,213,49,140,342,16,941,33,0,0,1,45,-68.8387596,-32.89944588
ACCESO AUTODROMO P4 AV,13232,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.88288115,-32.89951303
9 DE JULIO,13235,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,28,-68.84305624,-32.89949644
ZANJON FRIAS,13239,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,24,-68.84340895,-32.89949688
AV ESPAÃ‘A,13242,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,19,-68.84405023,-32.89951571
AV ESPAÃ‘A,13251,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,19,-68.8440609,-32.89952474
PELTIER LUCIANO AV,13254,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.85156412,-32.89954289
PELTIER LUCIANO AV,13255,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,16,-68.85082663,-32.899533
MITRE BARTOLOME GRAL AV,13263,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,6,-68.8473742,-32.89958293
MITRE BARTOLOME GRAL AV,13266,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,6,-68.84739557,-32.89958296
PELTIER LUCIANO AV,13269,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,12,-68.84577102,-32.89953588
MITRE BARTOLOME GRAL AV,13274,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,6,-68.84814373,-32.8996019
LA RIOJA,13280,Interseccion,500070804,277,108,5,33,58,7,27,13,67,12,18,116,12,267,6,0,0,0,44,-68.8374981,-32.89959754
MITRE BARTOLOME GRAL AV,13290,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,6,-68.84779097,-32.89962852
AV ESPAÃ‘A,13295,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,18,-68.8445417,-32.89962453
PELTIER LUCIANO AV,13304,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,19,-68.84441341,-32.8996424
SANTA CRUZ,13313,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,16,-68.85083708,-32.89967728
SANTA CRUZ,13315,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,12,-68.85018512,-32.89965847
SANTA CRUZ,13324,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,7,-68.84920176,-32.89967532
THAYS ARQUITECTO CIRCUNV AV,13327,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,1,-68.86507933,-32.89971149
THAYS ARQUITECTO CIRCUNV AV,13331,Interseccion,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,1,-68.86508733,-32.89972503
SANTA CRUZ,13333,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,17,-68.85123249,-32.89971382
SANTA CRUZ,13337,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,7,-68.84851764,-32.89971056
AV ESPAÃ‘A,13342,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,20,-68.84444533,-32.89972359
SEGURA MERCEDES,13346,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.87679844,-32.89950098
SEGURA MERCEDES,13347,Interseccion,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,0,-68.8768846,-32.89976876
LA PAMPA,13351,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,7,-68.84779077,-32.89974574
SANTA CRUZ,13368,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,8,-68.8470853,-32.89976292
SANTA CRUZ,13370,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,11,-68.84637987,-32.89976205
PALACIOS PEDRO BENJAMIN,13379,Interseccion,500280106,1002,345,36,189,154,36,229,43,293,42,85,198,10,917,44,10,0,3,24,-68.83589449,-32.8997848
PERU,13389,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,14,-68.85086869,-32.89994782
SEGURA MERCEDES,13394,Interseccion,500210219,470,119,13,166,36,28,170,57,94,17,18,26,0,387,48,8,2,6,0,-68.87696238,-32.90000161
25 DE MAYO,13397,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,11,-68.85016316,-32.90000108
9 DE JULIO,13406,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,37,-68.84320489,-32.90005567
PERU,13410,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,12,-68.8509109,-32.90027248
SAN JUAN,13416,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,31,-68.84043614,-32.90030464
25 DE MAYO,13420,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,10,-68.85014124,-32.90032566
BRAVO ANTONIO PJE,13428,Interseccion,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,3,-68.86332006,-32.90037683
DE LUZURIAGA TORIBIO GRAL,13436,Interseccion,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,3,-68.86326662,-32.90037677
AV ESPAÃ‘A,13443,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,27,-68.84461524,-32.90035498
JOFRE EMILIO DR,13446,Interseccion,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,5,-68.86248634,-32.90039395
HUARPES,13457,Interseccion,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,18,-68.86122505,-32.90041961
PASO DE LOS ANDES,13470,Interseccion,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,34,-68.85976072,-32.90042699
GRANADEROS,13482,Interseccion,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,25,-68.85838189,-32.90043445
MARTINEZ DE ROZAS JUAN,13493,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,16,-68.85705649,-32.90045098
OLASCOAGA LAURENTINO CNEL,13506,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,16,-68.85578453,-32.90046755
RODRIGUEZ MARTIN CNEL,13521,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,14,-68.8541812,-32.90050176
FOSSA CMDTE,13530,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,16,-68.84641061,-32.90052852
MOYANO CTAN DE FRAGATA,13535,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,20,-68.84576925,-32.90055478
DE LA TORRE LISANDRO,13539,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,32,-68.83905685,-32.90056436
MOYANO CTAN DE FRAGATA,13549,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,12,-68.84713733,-32.90058351
PERU,13561,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,11,-68.85094242,-32.90059713
PALERO MARTIN,13566,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,14,-68.85267394,-32.90060819
BELGRANO JUAN MANUEL GRAL,13570,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,13,-68.85164785,-32.90060698
ALVAREZ FRANCISCO,13576,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,12,-68.85143408,-32.90060673
9 DE JULIO,13578,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,43,-68.84335356,-32.90060588
25 DE MAYO,13589,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,9,-68.85011932,-32.90065024
MOYANO CTAN DE FRAGATA,13597,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,11,-68.84781048,-32.90071959
RODRIGUEZ MARTIN CNEL,13609,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,16,-68.85421287,-32.90074525
PALERO MARTIN,13612,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,15,-68.8530692,-32.90074391
AV ESPAÃ‘A,13620,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,30,-68.84472145,-32.90074284
DE SAN MARTIN JOSE GRAL AV,13630,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,48,-68.84206,-32.90074852
LA RIOJA,13641,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,36,-68.83779517,-32.90080618
MOYANO CTAN DE FRAGATA,13652,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,37,-68.84406925,-32.90085925
PERU,13658,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,10,-68.85097393,-32.90093079
9 DE JULIO,13664,Interseccion,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,45,-68.84345981,-32.90096669
25 DE MAYO,13676,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,8,-68.85009738,-32.90098384
MOYANO CTAN DE FRAGATA,13683,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,9,-68.84854751,-32.90100001
MONS VERDAGUER,13691,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,27,-68.83683285,-32.90099428
PALACIOS PEDRO BENJAMIN,13699,Interseccion,500280107,666,242,22,106,128,17,129,15,208,20,54,178,11,615,20,1,0,0,24,-68.83667248,-32.90102113
PALERO MARTIN,13707,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,16,-68.85274793,-32.90111323
BELGRANO JUAN MANUEL GRAL,13713,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,13,-68.85171108,-32.90114807
DE LA TORRE LISANDRO,13720,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,24,-68.83920542,-32.90115966
ALVAREZ FRANCISCO,13726,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,12,-68.8515185,-32.90125604
DE SAN MARTIN JOSE GRAL AV,13729,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,51,-68.84218738,-32.90124461
PERU,13740,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,9,-68.85101608,-32.90129151
SUAREZ LEOPOLDO,13749,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,8,-68.85055641,-32.90132703
25 DE MAYO,13754,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,7,-68.85007538,-32.90135351
ISABEL LA CATOLICA,13765,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,7,-68.84930569,-32.9014157
MOYANO CTAN DE FRAGATA,13775,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,7,-68.84923087,-32.90141561
LA RIOJA,13785,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,27,-68.83794372,-32.90140149
SAN JUAN,13793,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,33,-68.84080813,-32.9014773
BRAVO ANTONIO PJE,13805,Interseccion,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,1,-68.86432304,-32.90152307
ANDRADE OLEGARIO V,13808,Interseccion,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,1,-68.86409856,-32.90153184
JOFRE EMILIO DR,13814,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,3,-68.86259141,-32.90156626
HUARPES,13822,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,14,-68.8613515,-32.90158292
PASO DE LOS ANDES,13834,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,28,-68.86000471,-32.90159946
BARRAQUERO JULIAN,13847,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,25,-68.84027353,-32.90157581
GRANADEROS,13852,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,24,-68.85846553,-32.90160674
MARTINEZ DE ROZAS JUAN,13862,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,18,-68.85716151,-32.90161427
OLASCOAGA LAURENTINO CNEL,13872,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,20,-68.85587883,-32.90163985
FOSSA CMDTE,13884,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,18,-68.84647284,-32.90162866
YAPEYU,13889,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,23,-68.84579941,-32.90165488
RODRIGUEZ MARTIN CNEL,13897,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,22,-68.85428617,-32.90167407
PALERO MARTIN,13906,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,18,-68.85281113,-32.90167235
BELGRANO JUAN MANUEL GRAL,13910,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,14,-68.85176363,-32.90168013
DE LA TORRE LISANDRO,13918,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,22,-68.83936472,-32.90172793
YAPEYU,13928,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,24,-68.84580981,-32.90182621
MARTINEZ DE ROZAS JUAN,13932,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,17,-68.85716109,-32.90187576
AV ESPAÃ‘A,13937,Interseccion,500070807,594,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,32,-68.84505085,-32.90186134
RODRIGUEZ MARTIN CNEL,13948,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,22,-68.85431788,-32.90189052
PALERO MARTIN,13952,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,19,-68.85320623,-32.90190725
SERU JUAN E DR,13960,Interseccion,500070809,528,188,11,87,102,16,40,24,82,18,47,250,23,487,16,0,0,0,9,-68.84859942,-32.90190176
MORENO MARIANO DR,13965,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,16,-68.85725721,-32.90192096
RIO NEGRO,13969,Interseccion,500070807,594,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,43,-68.84424906,-32.9019415
LA RIOJA,13978,Interseccion,500070805,472,173,14,74,91,14,63,22,111,10,50,177,5,442,17,0,0,1,25,-68.83808169,-32.90194268
FOSSA CMDTE,13988,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,20,-68.84649363,-32.90197132
YAPEYU,13992,Interseccion,500070808,401,147,2,54,84,10,44,13,81,11,21,194,18,383,13,0,0,0,24,-68.84584159,-32.90198855
9 DE JULIO,14003,Interseccion,500070807,594,212,7,62,116,11,43,27,98,24,61,295,20,573,9,0,2,1,50,-68.84373592,-32.90198594
OLASCOAGA LAURENTINO CNEL,14011,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,19,-68.8558782,-32.90202758
NECOCHEA MARIANO GRAL,14023,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,15,-68.85724626,-32.90208325
PASO DE LOS ANDES,14027,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,20,-68.86014288,-32.90209554
MORENO MARIANO DR,14031,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,20,-68.8601215,-32.90209551
PALACIOS PEDRO BENJAMIN,14034,Interseccion,500281601,836,278,27,161,137,19,227,63,250,41,79,103,1,771,28,1,0,13,18,-68.83721563,-32.90209484
MORENO MARIANO DR,14045,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,9,-68.86138271,-32.90213299
MORENO MARIANO DR,14052,Interseccion,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,1,-68.86376623,-32.90217167
MORENO MARIANO DR,14057,Interseccion,500070911,583,217,24,76,121,14,55,26,114,22,73,242,21,559,11,0,0,0,2,-68.86263323,-32.90217043
MORENO MARIANO DR,14075,Interseccion,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,0,-68.86472697,-32.90162898
RODRIGUEZ MARTIN CNEL,14079,Interseccion,500070910,656,263,20,86,111,15,66,19,112,26,74,305,16,620,19,0,0,0,21,-68.85431739,-32.90218807
PALERO MARTIN,14087,Interseccion,500070810,631,264,14,96,119,13,69,25,115,27,54,278,22,596,14,0,0,2,18,-68.85283162,-32.90221338
