SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
,Comercial,Altamente urbano,47.352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-68.84257,-32.86588,"-68,84257-32,86588",1314,10.50713
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86384,-32.86593,"-68,86384-32,86593",1329,6.45611
,Residencial urbano,Urbano,47.352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-68.84366,-32.86596,"-68,84366-32,86596",1389,8.77118
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,0.837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-68.89039,-32.86603,"-68,89039-32,86603",1413,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,72.185,6,Residencial Norte,500071107,770,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,,,,-68.84448,-32.86599,"-68,84448-32,86599",1414,9.44937
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82542,-32.86639,"-68,82542-32,86639",1740,7.83551
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-68.82337,-32.86641,"-68,82337-32,86641",1751,12.37404
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.82725,-32.86646,"-68,82725-32,86646",1773,10.31074
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-68.8793,-32.86654,"-68,8793-32,86654",1776,1.22532
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-68.82891,-32.86651,"-68,82891-32,86651",1808,10.96914
5ta Seccion Residencial Sur,Especial Parque Gral. San Marti要,Especial,53.944,5,Residencial Sur,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,,,,-68.86347,-32.89802,"-68,86347-32,89802",2469,3.67949
5ta Seccion Residencial Sur,Residencial urbano,Urbano,53.944,5,Residencial Sur,500070909,264,82,2,39,46,11,19,6,66,14,22,108,8,243,13,0,0,0,,,,-68.86281,-32.89803,"-68,86281-32,89803",2466,4.77092
5ta Seccion Residencial Sur,Residencial urbano,Urbano,57.263,5,Residencial Sur,500070509,762,265,14,95,186,20,72,27,130,19,64,372,26,712,29,0,1,0,,,,-68.85735,-32.88844,"-68,85735-32,88844",9941,19.50244
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86306,-32.86666,"-68,86306-32,86666",1867,3.60086
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.82894,-32.86662,"-68,82894-32,86662",1876,11.39052
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-68.84604,-32.86745,"-68,84604-32,86745",1908,13.51316
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.83037,-32.86854,"-68,83037-32,86854",1918,7.31879
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.83186,-32.86838,"-68,83186-32,86838",1921,17.25543
8va Seccion Aeroparque,Residencial urbano,Urbano,37.59,8,Aeroparque,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-68.87776,-32.8672,"-68,87776-32,8672",1927,3.59827
8va Seccion Aeroparque,Residencial urbano,Urbano,143.919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-68.87058,-32.86849,"-68,87058-32,86849",1950,0.75002
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.8872,-32.86808,"-68,8872-32,86808",1974,0.70276
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47.891,5,Residencial Sur,500070901,579,223,7,56,124,8,49,10,105,14,61,290,25,558,7,0,0,1,,,,-68.86041,-32.89351,"-68,86041-32,89351",11676,9.85984
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.478,6,Residencial Norte,500071108,985,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,,,,-68.84606,-32.86859,"-68,84606-32,86859",1983,21.07152
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88415,-32.868,"-68,88415-32,868",2008,0.06891
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-68.84877,-32.8687,"-68,84877-32,8687",2073,43.60666
,Residencial urbano,Urbano,83.143,4,,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82428,-32.86867,"-68,82428-32,86867",2076,10.49161
,Residencial urbano,Urbano,83.143,4,Cuarta Este Area Fundacional,500070202,763,250,20,172,94,23,173,47,224,22,83,127,2,681,40,2,0,0,,,,-68.82558,-32.86866,"-68,82558-32,86866",2083,12.62392
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.82018,-32.86786,"-68,82018-32,86786",2112,10.02294
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.83194,-32.8707,"-68,83194-32,8707",2171,16.37053
,Residencial urbano,Urbano,59.211,4,Cuarta Este Area Fundacional,500070208,585,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,,,,-68.83339,-32.8717,"-68,83339-32,8717",2177,41.05208
2da Seccion Barrio Civico,Central,Altamente urbano,52.676,2,Barrio Civico,500070314,310,149,12,16,83,3,43,4,63,10,35,123,20,291,14,0,0,0,,,,-68.83968,-32.89172,"-68,83968-32,89172",11067,279.01785
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86128,-32.87078,"-68,86128-32,87078",2185,2.13118
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.83152,-32.8901,"-68,83152-32,8901",10456,43.64474
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.8328,-32.89002,"-68,8328-32,89002",10415,51.09092
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.83435,-32.8899,"-68,83435-32,8899",10401,83.38282
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.8356,-32.8898,"-68,8356-32,8898",10374,126.92249
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41.343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-68.86083,-32.87057,"-68,86083-32,87057",2213,2.03158
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.83159,-32.89129,"-68,83159-32,89129",10878,33.55131
7ma Seccion Residencial Parque,Residencial urbano,Urbano,54.117,7,Residencial Parque,500071012,583,250,10,137,93,32,103,38,186,22,51,95,8,514,36,0,0,9,,,,-68.86087,-32.87083,"-68,86087-32,87083",2214,1.90241
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32.679,3,Parque O'Higgins,500070310,458,169,16,58,76,13,75,10,108,12,47,168,12,432,13,2,1,0,,,,-68.83285,-32.89121,"-68,83285-32,89121",10837,45.37798
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,29.071,3,Parque O'Higgins,500070305,266,126,12,31,42,9,29,3,66,5,38,98,5,247,9,0,0,0,,,,-68.83275,-32.88873,"-68,83275-32,88873",10101,62.83279
,Residencial urbano,Urbano,73.713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-68.82342,-32.87338,"-68,82342-32,87338",2259,15.32181
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,46.368,3,Parque O'Higgins,500070311,699,176,14,60,103,10,194,21,152,12,54,211,15,656,30,0,0,0,,,,-68.83163,-32.89275,"-68,83163-32,89275",11412,26.16756
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,46.368,3,Parque O'Higgins,500070311,699,176,14,60,103,10,194,21,152,12,54,211,15,656,30,0,0,0,,,,-68.83455,-32.89273,"-68,83455-32,89273",11393,65.84969
3ra Seccion Parque O'Higgins,Central,Altamente urbano,41.724,3,Parque O'Higgins,500070306,305,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,,,,-68.8355,-32.88749,"-68,8355-32,88749",9649,158.07999
3ra Seccion Parque O'Higgins,Central,Altamente urbano,41.724,3,Parque O'Higgins,500070306,305,114,11,20,91,8,89,1,55,5,23,103,2,240,63,0,2,0,,,,-68.83554,-32.88862,"-68,83554-32,88862",10018,162.18979
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,,3,Parque O'Higgins,500280212,886,322,23,149,120,18,197,49,249,48,74,203,8,832,27,1,0,8,,,,-68.83018,-32.89018,"-68,83018-32,89018",10511,22.31434
,Residencial urbano,Urbano,54.775,4,Cuarta Oeste,500070711,924,354,20,136,201,34,120,46,224,36,105,302,17,864,31,0,0,3,,,,-68.83623,-32.87342,"-68,83623-32,87342",2340,22.60347
1ra Seccion Parque Central,Comercial,Altamente urbano,39.914,1,Parque Central,500070104,519,245,9,65,132,11,73,12,119,9,59,198,12,484,14,0,0,0,,,,-68.84026,-32.87375,"-68,84026-32,87375",2375,23.01245
,Residencial urbano,Urbano,58.068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-68.82219,-32.87373,"-68,82219-32,87373",2378,10.14617
2da Seccion Barrio Civico,Central,Altamente urbano,44.938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-68.84915,-32.89217,"-68,84915-32,89217",11238,74.95557
,Residencial urbano,Urbano,59.211,4,Cuarta Este Area Fundacional,500070208,585,209,17,90,88,12,91,36,148,25,84,159,6,556,11,2,0,0,,,,-68.83343,-32.87269,"-68,83343-32,87269",2400,29.11823
2da Seccion Barrio Civico,Comercial,Altamente urbano,44.938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-68.85054,-32.89193,"-68,85054-32,89193",11178,65.24954
2da Seccion Barrio Civico,Comercial,Altamente urbano,44.938,2,Barrio Civico,500071201,340,152,4,25,71,7,31,4,74,13,23,160,17,322,8,1,0,0,,,,-68.85041,-32.89194,"-68,85041-32,89194",11190,66.39209
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47.141,5,Residencial Sur,500070512,319,123,6,47,68,9,26,13,53,8,29,154,11,295,13,0,0,0,,,,-68.85228,-32.8871,"-68,85228-32,8871",9546,21.55162
5ta Seccion Residencial Sur,Residencial urbano,Urbano,47.141,5,Residencial Sur,500070512,319,123,6,47,68,9,26,13,53,8,29,154,11,295,13,0,0,0,,,,-68.85105,-32.88733,"-68,85105-32,88733",9580,26.86415
5ta Seccion Residencial Sur,Residencial urbano,Urbano,65.006,5,Residencial Sur,500070907,647,256,14,70,127,11,70,19,117,12,66,302,30,616,18,0,0,1,,,,-68.86218,-32.89804,"-68,86218-32,89804",2474,5.50883
2da Seccion Barrio Civico,Central,Altamente urbano,13.145,2,Barrio Civico,500070801,562,164,17,106,53,21,66,19,97,22,68,223,14,510,25,0,0,2,,,,-68.84824,-32.89803,"-68,84824-32,89803",2483,0.93218
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.85125,-32.88928,"-68,85125-32,88928",10239,29.96604
5ta Seccion Residencial Sur,Residencial urbano,Urbano,53.042,5,Residencial Sur,500070902,564,190,12,48,113,5,56,16,101,22,71,261,18,538,13,0,0,0,,,,-68.85937,-32.89689,"-68,85937-32,89689",2509,19.21064
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.85286,-32.88929,"-68,85286-32,88929",10247,18.13894
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.8561,-32.88981,"-68,8561-32,88981",10364,20.2235
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.8541,-32.88905,"-68,8541-32,88905",10190,17.11859
5ta Seccion Residencial Sur,Residencial urbano,Urbano,69.731,5,Residencial Sur,500070906,672,269,15,103,110,21,68,29,110,33,76,292,17,627,22,1,0,0,,,,-68.8582,-32.89813,"-68,8582-32,89813",2524,14.91049
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.85069,-32.88936,"-68,85069-32,88936",10276,41.96345
5ta Seccion Residencial Sur,Residencial urbano,Urbano,52.966,5,Residencial Sur,500070508,734,265,19,104,151,24,52,44,95,23,85,347,38,688,22,0,0,0,,,,-68.85131,-32.88991,"-68,85131-32,88991",10394,33.78001
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-68.83023,-32.86665,"-68,83023-32,86665",2568,10.45549
5ta Seccion Residencial Sur,Comercial,Altamente urbano,78.836,5,Residencial Sur,500070502,672,260,22,78,106,16,77,30,148,26,78,264,12,640,16,1,0,2,,,,-68.8516,-32.88389,"-68,8516-32,88389",8642,45.00982
2da Seccion Barrio Civico,Comercial,Altamente urbano,116.642,2,Barrio Civico,500070412,710,226,20,51,139,7,74,15,126,14,60,343,51,681,11,0,1,0,,,,-68.85025,-32.8909,"-68,85025-32,8909",10717,57.58735
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88684,-32.86679,"-68,88684-32,86679",2584,2.4512
2da Seccion Barrio Civico,Central,Altamente urbano,75.114,2,Barrio Civico,500070406,115,60,7,8,28,5,11,1,26,3,12,52,3,108,6,0,0,2,,,,-68.84128,-32.89254,"-68,84128-32,89254",11319,212.9361
2da Seccion Barrio Civico,Central,Altamente urbano,158.759,2,Barrio Civico,500070410,261,146,4,18,62,4,20,7,41,4,29,145,7,256,2,0,0,0,,,,-68.8464,-32.89159,"-68,8464-32,89159",11012,79.58755
2da Seccion Barrio Civico,Central,Altamente urbano,89.498,2,Barrio Civico,500070409,392,191,10,20,84,2,38,6,80,6,43,194,18,387,1,1,0,0,,,,-68.84497,-32.89186,"-68,84497-32,89186",11141,88.06154
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.86494,-32.86698,"-68,86494-32,86698",2663,21.23432
2da Seccion Barrio Civico,Central,Altamente urbano,104.148,2,Barrio Civico,500071203,349,159,3,37,40,4,26,2,54,18,30,177,13,322,2,0,0,0,,,,-68.84545,-32.89287,"-68,84545-32,89287",11457,131.5293
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.82134,-32.86707,"-68,82134-32,86707",2747,14.68882
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-68.81974,-32.86707,"-68,81974-32,86707",2750,8.89999
6ta Seccion Residencial Norte,Residencial urbano,Urbano,72.185,6,Residencial Norte,500071107,770,257,15,143,149,26,168,34,212,33,72,178,7,712,27,2,0,4,,,,-68.84525,-32.86712,"-68,84525-32,86712",2754,11.27906
,Residencial urbano,Urbano,72.735,4,Cuarta Oeste,500070705,656,248,32,103,125,13,120,35,189,22,69,170,9,617,19,0,1,3,,,,-68.83994,-32.86712,"-68,83994-32,86712",2768,8.45226
2da Seccion Barrio Civico,Central,Altamente urbano,90.782,2,Barrio Civico,500071204,259,115,8,17,57,1,22,3,53,4,35,124,8,250,1,0,0,0,,,,-68.84405,-32.89314,"-68,84405-32,89314",11592,132.60263
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-68.84609,-32.86718,"-68,84609-32,86718",2818,11.68698
5ta Seccion Residencial Sur,Comercial,Altamente urbano,33.844,5,Residencial Sur,500070904,700,282,17,80,121,19,52,19,97,21,56,382,26,658,21,0,0,0,,,,-68.85108,-32.89338,"-68,85108-32,89338",11640,62.52242
8va Seccion Aeroparque,Residencial urbano,Urbano,108.865,8,Aeroparque,500071008,1174,293,99,342,103,38,514,80,271,70,25,43,0,1008,81,19,0,7,,,,-68.8628,-32.86728,"-68,8628-32,86728",2883,3.48108
,Residencial urbano,Urbano,76.164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-68.81881,-32.86725,"-68,81881-32,86725",2891,7.23277
,Comercial,Altamente urbano,47.352,4,Cuarta Oeste,500070706,784,305,27,106,122,18,116,26,194,29,109,236,18,735,23,1,5,0,,,,-68.84291,-32.86731,"-68,84291-32,86731",2913,6.39534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.81731,-32.86728,"-68,81731-32,86728",2935,2.96743
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,29.117,10,Residencial Los Cerros,500071019,1190,351,23,208,113,43,76,103,141,61,93,576,66,1120,44,0,66,3,,,,-68.88702,-32.86745,"-68,88702-32,86745",2952,1.7071
8va Seccion Aeroparque,Residencial urbano,Urbano,143.919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-68.87045,-32.86746,"-68,87045-32,86746",2977,0.2415
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.587,6,Residencial Norte,500071106,1019,362,38,153,189,29,163,44,246,38,131,300,22,950,36,1,1,2,,,,-68.85016,-32.8677,"-68,85016-32,8677",3109,17.8566
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-68.82917,-32.871,"-68,82917-32,871",4755,15.96608
,Residencial urbano,Urbano,71,4,Cuarta Este Area Fundacional,500070206,1053,354,38,231,145,37,261,66,290,44,118,170,8,965,43,5,0,2,,,,-68.82912,-32.86993,"-68,82912-32,86993",4164,11.30309
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81736,-32.86809,"-68,81736-32,86809",3352,3.32843
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81734,-32.86799,"-68,81734-32,86799",3337,3.26823
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.415,6,Residencial Norte,500071103,764,265,28,129,146,24,125,15,170,27,83,251,26,704,27,0,0,1,,,,-68.85172,-32.86779,"-68,85172-32,86779",3175,14.16031
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.82644,-32.86778,"-68,82644-32,86778",3201,14.32376
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8174,-32.86826,"-68,8174-32,86826",3412,3.32786
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81919,-32.87088,"-68,81919-32,87088",4739,4.34522
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81767,-32.86889,"-68,81767-32,86889",3675,3.24723
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.8202,-32.8728,"-68,8202-32,8728",5655,10.61394
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,0.837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-68.89519,-32.86647,"-68,89519-32,86647",3319,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,0.837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-68.8939,-32.86673,"-68,8939-32,86673",3320,0
,,,,,,500491013,730,231,21,137,126,23,153,31,236,19,69,151,2,669,34,2,0,3,,,,-68.81853,-32.87017,"-68,81853-32,87017",4276,3.00787
,Comercial,Altamente urbano,,4,,500281010,1045,340,50,206,137,35,250,52,314,47,108,155,5,941,57,3,0,6,,,,-68.82738,-32.88033,"-68,82738-32,88033",7850,2.74416
,Residencial urbano,Urbano,61.782,4,Cuarta Este Area Fundacional,500070207,785,233,23,115,110,16,154,52,214,30,80,179,13,724,29,2,0,0,,,,-68.83204,-32.87281,"-68,83204-32,87281",5641,19.48521
8va Seccion Aeroparque,Residencial urbano,Urbano,8.445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-68.87979,-32.8683,"-68,87979-32,8683",3393,1.88892
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.415,6,Residencial Norte,500071103,764,265,28,129,146,24,125,15,170,27,83,251,26,704,27,0,0,1,,,,-68.85251,-32.8683,"-68,85251-32,8683",3407,22.89946
,Residencial urbano,Urbano,62.725,4,Cuarta Este Area Fundacional,500070201,1065,365,37,215,150,32,217,58,292,52,108,231,10,977,45,2,4,1,,,,-68.8327,-32.86829,"-68,8327-32,86829",3413,33.83748
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83493,-32.87753,"-68,83493-32,87753",7039,50.62314
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.8337,-32.87875,"-68,8337-32,87875",7398,31.82336
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83375,-32.87988,"-68,83375-32,87988",7717,33.05462
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-68.86219,-32.86832,"-68,86219-32,86832",3485,2.22533
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83625,-32.87971,"-68,83625-32,87971",7653,55.68193
,Comercial,Altamente urbano,54.007,4,Cuarta Este Area Fundacional,500070214,750,270,14,132,86,19,150,43,181,27,84,197,7,696,25,1,0,1,,,,-68.83375,-32.87986,"-68,83375-32,87986",7715,32.99287
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82289,-32.86916,"-68,82289-32,86916",3788,10.63674
6ta Seccion Residencial Norte,Residencial urbano,Urbano,70.478,6,Residencial Norte,500071108,985,375,38,161,145,28,166,47,198,47,120,312,15,915,35,1,0,3,,,,-68.85079,-32.86892,"-68,85079-32,86892",3593,29.70382
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82302,-32.87017,"-68,82302-32,87017",4266,9.62674
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82176,-32.87019,"-68,82176-32,87019",4278,8.73481
,Residencial urbano,Urbano,93.218,4,Cuarta Este Area Fundacional,500070203,1123,349,43,218,203,26,282,77,345,48,102,170,7,1037,43,4,0,0,,,,-68.82038,-32.86952,"-68,82038-32,86952",3924,6.25414
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81.415,6,Residencial Norte,500071103,764,265,28,129,146,24,125,15,170,27,83,251,26,704,27,0,0,1,,,,-68.85219,-32.8689,"-68,85219-32,8689",3636,26.63808
6ta Seccion Residencial Norte,Residencial urbano,Urbano,69.804,6,Residencial Norte,500071102,878,309,27,123,192,20,115,38,181,41,91,327,36,831,25,0,0,2,,,,-68.85297,-32.86894,"-68,85297-32,86894",3678,30.5817
8va Seccion Aeroparque,Residencial urbano,Urbano,126.914,8,Aeroparque,500071010,1376,332,67,429,105,73,613,68,359,48,22,30,0,1157,116,20,0,8,,,,-68.87064,-32.86901,"-68,87064-32,86901",3698,0.87261
